OID,PID
5226,2719
5226,2719
5226,2547
5226,2547
5226,2190
5226,2190
5226,2492
5226,2423
5226,2423
5226,2423
5227,679
5227,679
5228,2079
5228,2079
5228,2079
5228,4
5229,3639
5230,1709
5230,1709
5230,1709
5230,2541
5230,1630
5230,2817
5230,2817
5230,2817
5230,1720
5231,1553
5231,1553
5232,648
5233,3624
5233,885
5233,2921
5234,334
5234,1918
5234,1918
5235,692
5235,1029
5235,1029
5235,1029
5235,3979
5235,3979
5235,3979
5235,2035
5236,1055
5236,1055
5236,1055
5236,2216
5236,2216
5236,2216
5236,3778
5236,3454
5236,3454
5236,1113
5236,1113
5237,294
5237,294
5237,202
5237,202
5237,1643
5237,1643
5237,2521
5237,3822
5238,3200
5238,3200
5238,3200
5238,3449
5238,3449
5238,4003
5239,131
5240,1607
5240,788
5240,788
5240,2092
5240,2092
5240,1820
5240,1820
5240,374
5240,374
5241,3218
5241,3218
5241,3218
5241,2513
5241,2513
5242,3599
5242,3599
5242,3599
5242,1964
5242,1964
5242,3137
5242,3137
5243,1755
5243,1755
5243,289
5243,289
5243,3951
5243,3951
5243,3553
5243,3553
5243,3553
5243,310
5243,310
5244,2505
5244,326
5244,326
5245,832
5245,832
5245,832
5246,332
5246,332
5246,2587
5246,2587
5246,2587
5246,442
5246,442
5247,2726
5247,2726
5247,4003
5247,4003
5247,4003
5247,1894
5247,1894
5247,3970
5247,3970
5247,3970
5247,326
5247,326
5248,3713
5248,3713
5248,3713
5249,2570
5250,2604
5250,2604
5250,3764
5250,3764
5251,1693
5251,1693
5252,2189
5252,3882
5252,3882
5252,2978
5252,2978
5252,2978
5252,2215
5252,2215
5253,1730
5253,1730
5253,1749
5254,216
5254,216
5254,216
5254,1621
5254,3303
5255,3355
5255,3355
5255,3355
5255,1884
5255,2938
5255,1551
5256,1330
5256,1330
5256,3536
5256,3536
5256,3536
5256,3909
5256,3909
5256,3909
5257,747
5257,747
5257,747
5257,747
5257,747
5258,2321
5258,2321
5258,2321
5258,2058
5258,2058
5258,2658
5258,2658
5258,2658
5258,1669
5258,1669
5258,1669
5258,193
5258,193
5258,193
5259,3717
5259,3717
5260,1323
5260,2607
5260,3957
5260,2491
5260,2491
5261,3574
5261,3574
5261,507
5261,507
5261,2638
5261,2638
5261,2638
5261,1756
5261,204
5261,204
5262,2376
5262,2376
5262,2376
5262,841
5262,841
5262,841
5262,3964
5262,3964
5262,3964
5262,1831
5262,1440
5262,1440
5262,1440
5263,2361
5263,3607
5263,3607
5264,1730
5264,1730
5264,1730
5264,535
5264,535
5264,2753
5264,3569
5264,3569
5264,3171
5264,3171
5264,3171
5265,2749
5265,2749
5265,2749
5265,955
5265,955
5265,2616
5265,1259
5265,1259
5265,1259
5265,2454
5265,2454
5266,3014
5266,1159
5266,3822
5266,3822
5266,3822
5266,3437
5266,3437
5266,3437
5267,1015
5267,1063
5267,1063
5267,1063
5268,1567
5268,44
5268,44
5269,560
5270,239
5270,239
5271,3397
5271,3397
5271,3397
5271,3570
5271,3570
5271,1445
5271,1445
5271,2328
5272,3460
5272,3460
5272,2997
5272,2997
5272,2997
5272,3194
5273,1724
5273,1724
5273,643
5273,183
5273,183
5273,183
5274,3688
5274,3688
5274,3688
5274,587
5274,587
5275,1877
5275,2857
5275,2857
5275,1495
5275,1686
5275,1686
5275,503
5275,503
5275,503
5276,83
5276,83
5276,834
5276,876
5276,2020
5276,3685
5276,3685
5277,3230
5277,951
5277,561
5277,561
5277,963
5277,2139
5278,1674
5278,1586
5278,1586
5278,1330
5278,1330
5278,1330
5279,3131
5279,3083
5279,3083
5279,2115
5279,2115
5279,2115
5280,3757
5280,3757
5280,3757
5280,838
5281,3502
5282,2004
5282,2004
5282,2004
5282,2605
5282,3529
5282,1346
5283,1162
5283,900
5283,900
5283,2707
5284,2356
5284,2356
5284,2356
5284,1890
5284,1890
5284,1890
5284,3187
5284,3187
5285,1580
5285,3580
5285,2050
5285,2050
5285,2978
5285,2978
5286,319
5286,319
5286,319
5286,2518
5286,2518
5286,3062
5286,3062
5286,3918
5286,738
5287,10
5287,2581
5287,1118
5288,1466
5288,1466
5288,1466
5288,405
5288,405
5288,3520
5288,3520
5289,2473
5289,2473
5289,2473
5289,3979
5289,3979
5290,3458
5290,3458
5290,3458
5290,3146
5290,3146
5290,2653
5290,2653
5290,906
5290,906
5290,3060
5291,3569
5291,3569
5291,3569
5291,2215
5291,2215
5292,2913
5292,2172
5292,2172
5292,2172
5292,807
5292,1003
5292,4016
5292,4016
5293,3832
5293,3832
5293,3832
5293,1625
5293,1625
5293,1625
5294,2326
5294,2326
5294,413
5294,413
5295,1752
5295,1752
5295,1752
5295,3997
5295,3527
5295,1152
5295,1152
5296,476
5296,476
5296,476
5296,1931
5296,1931
5296,2968
5297,1540
5297,1540
5297,1540
5297,2520
5297,2520
5297,3737
5297,3737
5297,468
5298,3337
5298,1329
5298,1329
5298,1329
5298,2725
5298,2725
5298,2725
5298,2539
5298,1980
5299,733
5299,2162
5299,2162
5299,2654
5299,2654
5299,2654
5300,2392
5300,2392
5300,2877
5300,2877
5300,2877
5300,2287
5300,2287
5301,410
5301,2104
5301,2104
5301,2502
5301,2502
5301,1868
5301,1868
5301,1868
5302,3346
5302,3346
5302,138
5302,138
5302,940
5302,940
5303,976
5303,1814
5303,1814
5303,1814
5303,3695
5303,3695
5303,2715
5304,794
5304,3904
5304,3758
5305,218
5305,5
5305,5
5305,5
5305,3868
5305,3868
5306,3627
5306,3627
5306,2479
5306,2479
5307,3978
5307,3978
5307,2200
5307,2200
5307,358
5307,1035
5307,1035
5307,96
5307,96
5308,957
5309,21
5309,1439
5309,1439
5309,1439
5309,2041
5309,2041
5309,215
5309,215
5310,849
5310,849
5310,1908
5311,1397
5311,1397
5311,228
5311,228
5311,228
5311,2406
5311,631
5311,631
5311,631
5311,981
5311,981
5311,981
5312,3378
5312,2739
5312,3949
5312,3949
5313,400
5313,400
5313,222
5313,222
5314,3416
5314,2893
5314,1926
5314,2977
5314,2977
5314,2977
5315,3917
5315,3917
5315,2699
5315,2699
5315,2699
5316,2123
5316,2123
5316,2058
5316,2058
5316,2058
5316,137
5316,137
5316,137
5316,1998
5316,1998
5317,2800
5317,2800
5318,651
5318,651
5318,1437
5318,1437
5318,1437
5319,2637
5320,2010
5320,2010
5320,1094
5320,1094
5320,1094
5320,793
5320,793
5320,793
5321,2580
5321,2580
5321,2580
5321,2995
5321,2995
5321,2004
5321,2004
5321,3380
5321,2751
5321,2751
5321,2751
5322,244
5322,244
5322,2618
5322,2618
5322,2618
5322,2478
5322,1811
5322,1811
5322,1918
5323,1924
5323,1924
5323,816
5323,816
5323,25
5324,592
5324,592
5324,592
5325,853
5325,853
5325,3069
5325,3069
5325,3871
5325,2289
5325,2289
5325,2289
5325,2591
5325,2591
5326,1497
5326,2758
5326,2758
5326,2758
5326,907
5326,907
5327,128
5327,128
5327,1289
5327,1289
5327,2964
5327,2964
5327,2964
5327,2142
5327,2142
5327,1448
5327,1448
5328,121
5328,121
5328,121
5328,240
5328,240
5328,240
5328,294
5328,294
5328,313
5328,313
5329,2924
5329,1839
5329,3643
5329,2497
5330,3176
5330,3176
5330,3139
5330,3832
5330,1733
5330,1733
5331,3806
5331,3806
5331,1198
5331,1198
5331,3186
5332,2159
5332,2159
5332,381
5332,381
5332,381
5332,561
5332,257
5332,257
5332,257
5333,3870
5333,3870
5333,1572
5333,1572
5333,895
5334,2869
5334,2869
5334,2869
5335,3522
5335,3522
5336,3754
5336,3754
5336,2698
5336,2492
5336,2492
5337,684
5337,684
5337,684
5337,3663
5337,3663
5337,223
5337,223
5337,2749
5337,2749
5337,133
5338,508
5338,508
5338,1947
5338,1947
5338,38
5338,38
5338,38
5339,1662
5339,3208
5339,588
5339,588
5339,3188
5339,3188
5340,3232
5340,3232
5340,1683
5340,1683
5340,797
5340,797
5340,797
5340,3648
5341,1306
5341,1306
5341,3504
5341,3504
5341,25
5341,25
5341,3078
5341,43
5341,43
5342,3404
5342,3404
5342,1044
5342,2112
5342,2112
5342,2112
5342,1030
5343,1312
5343,300
5343,2514
5343,2514
5343,2514
5343,3723
5343,3723
5343,3723
5343,48
5344,2305
5344,2305
5345,1460
5345,1460
5345,2859
5345,2859
5345,856
5345,856
5346,1408
5346,1408
5346,251
5346,2884
5347,1940
5347,1940
5347,1212
5347,1212
5347,3757
5348,899
5348,2310
5348,2310
5348,2310
5348,1205
5348,1205
5348,3658
5348,3658
5348,3658
5349,3119
5349,3119
5349,2040
5349,2575
5349,2575
5349,2575
5349,2214
5350,1200
5350,1200
5350,1215
5350,3764
5350,3764
5350,3764
5351,1233
5352,615
5352,615
5352,763
5352,763
5353,903
5354,2978
5354,2978
5354,1700
5354,2718
5354,2718
5354,742
5354,742
5355,3820
5355,2266
5355,2266
5355,2266
5355,2617
5355,2617
5356,2405
5356,2405
5356,2405
5356,1000
5356,1000
5357,1281
5357,1281
5357,1281
5357,829
5357,829
5357,829
5357,2653
5357,2653
5357,3172
5358,1318
5359,1373
5359,3744
5360,3774
5360,3774
5360,1911
5360,1911
5360,1911
5361,1025
5361,1025
5361,1688
5361,3181
5361,3181
5361,3181
5361,1662
5362,1721
5362,1060
5363,1485
5363,1485
5363,1485
5363,53
5363,53
5364,158
5364,158
5364,1177
5364,1177
5364,640
5364,640
5364,1758
5365,3174
5365,3174
5365,3174
5365,681
5365,603
5365,603
5365,603
5366,162
5366,162
5366,2869
5366,2869
5366,1963
5366,1963
5366,1979
5366,1979
5366,1006
5366,1006
5366,1006
5367,273
5367,3217
5367,3217
5368,574
5368,574
5368,1383
5368,1383
5368,2845
5368,2845
5368,1058
5368,1058
5368,1058
5368,707
5368,707
5369,1392
5369,182
5369,182
5369,182
5369,2516
5369,2516
5370,3073
5370,3073
5370,1046
5370,1046
5370,2273
5370,2610
5370,2610
5370,2610
5370,985
5370,985
5371,914
5371,914
5371,914
5371,3366
5371,3366
5371,326
5371,2612
5371,891
5372,2369
5372,2369
5372,2369
5372,194
5372,4021
5372,4021
5372,4021
5373,3549
5373,3549
5373,1986
5373,1986
5373,1986
5373,1365
5374,2448
5374,2448
5374,2448
5374,817
5374,817
5374,817
5375,3910
5375,1838
5375,1838
5375,1838
5376,2799
5376,2799
5376,3436
5376,3436
5376,3436
5377,1670
5377,2796
5377,2796
5377,1597
5377,1597
5378,3228
5378,3536
5378,3536
5379,2915
5379,1991
5380,3828
5380,3828
5380,3828
5380,2103
5380,3943
5380,3943
5380,510
5380,510
5380,510
5381,3002
5381,3002
5381,3002
5382,506
5382,506
5383,826
5383,826
5383,1089
5383,1089
5383,1089
5383,1089
5383,1089
5383,1243
5383,1243
5383,1243
5383,762
5384,2109
5385,313
5385,313
5385,1789
5385,1789
5385,1789
5386,1496
5386,1496
5386,3714
5386,3714
5387,848
5387,3253
5387,3253
5387,3253
5387,3139
5387,3139
5387,1457
5387,1457
5387,1457
5387,2886
5388,3538
5388,3538
5388,3538
5388,1585
5388,2822
5388,1817
5388,1817
5389,3850
5389,863
5389,3957
5389,3957
5390,2547
5391,3102
5391,3102
5391,3854
5391,3854
5391,2756
5391,2756
5391,2756
5391,1307
5391,1307
5391,1893
5391,1893
5391,1893
5392,3730
5392,3730
5392,369
5392,369
5392,1229
5392,1229
5392,1229
5392,3535
5392,3535
5392,2428
5393,1851
5393,1851
5393,1851
5393,391
5393,391
5393,3650
5393,3650
5393,2937
5393,2937
5393,2937
5393,1981
5394,1417
5394,1417
5394,435
5394,3520
5395,298
5395,298
5395,1094
5395,3954
5395,86
5395,86
5395,86
5395,1122
5396,2211
5396,2211
5396,3057
5396,3057
5396,806
5396,806
5397,2591
5397,2591
5398,2610
5399,613
5400,2625
5400,2625
5400,2625
5400,1209
5400,1209
5400,1209
5400,1930
5400,1930
5400,2015
5400,2015
5400,2015
5400,3090
5400,3090
5400,3090
5401,61
5401,61
5401,61
5402,3076
5402,3076
5402,3076
5402,2510
5402,2510
5402,2510
5403,78
5403,78
5403,2305
5403,2305
5404,2030
5404,2030
5405,365
5405,3666
5405,3666
5405,2647
5405,2647
5405,1200
5405,1200
5406,3442
5406,3442
5406,3442
5406,886
5406,886
5407,1316
5407,1316
5408,3642
5408,3642
5408,3642
5408,3453
5408,1221
5408,1221
5408,883
5408,883
5409,2713
5409,1874
5409,1874
5409,144
5409,144
5410,2799
5410,2799
5410,3
5410,3
5410,101
5410,101
5410,3100
5410,3100
5411,562
5411,2719
5411,2719
5411,2029
5411,2029
5411,2029
5411,581
5411,1862
5411,1862
5411,1862
5412,3705
5412,1309
5412,1309
5412,344
5412,344
5412,344
5413,2539
5414,2431
5414,2431
5414,130
5414,130
5414,3344
5414,3344
5414,3344
5414,3427
5414,3427
5414,3427
5414,2387
5415,3772
5415,283
5415,283
5415,2952
5415,2952
5415,2952
5415,842
5415,842
5415,842
5415,3203
5415,3203
5415,3203
5416,687
5416,687
5417,2428
5417,2428
5417,642
5417,642
5417,742
5418,1296
5418,1296
5418,1296
5419,2182
5419,2182
5419,2719
5419,2719
5419,2719
5420,3954
5420,1723
5421,3806
5421,590
5421,590
5422,3413
5422,3413
5422,3413
5422,560
5422,560
5422,560
5422,2389
5422,2389
5422,2389
5423,1666
5423,1666
5423,1666
5424,1055
5424,1055
5424,2384
5424,2384
5425,3930
5425,3930
5426,3887
5426,728
5426,728
5426,728
5426,3986
5426,502
5426,233
5426,233
5427,1020
5427,1020
5428,2773
5428,1673
5428,1673
5428,1673
5428,892
5428,543
5428,543
5429,3544
5429,3544
5429,3544
5429,2192
5429,2192
5429,1538
5429,549
5429,549
5430,2102
5430,2102
5430,904
5430,904
5430,904
5431,1905
5432,3794
5432,1699
5432,1699
5432,1699
5432,3051
5432,3051
5432,3051
5432,2488
5432,2488
5433,3795
5433,3795
5433,3795
5433,3122
5433,3096
5433,3096
5433,2700
5433,2700
5433,2233
5434,2511
5434,3412
5434,3412
5434,2046
5435,356
5435,175
5435,175
5435,175
5436,3219
5436,3219
5436,419
5436,532
5436,532
5436,532
5436,1540
5436,1540
5436,1540
5437,752
5437,3005
5437,50
5437,50
5437,50
5437,3662
5438,515
5438,515
5438,515
5438,669
5438,669
5438,669
5439,2058
5439,1841
5439,1841
5439,1841
5439,3353
5439,3353
5439,2064
5439,2064
5440,650
5440,2950
5440,2950
5441,646
5441,646
5442,2320
5442,530
5442,530
5442,530
5443,738
5443,738
5443,738
5443,2391
5443,2391
5443,2922
5443,2922
5443,2922
5443,2094
5443,2094
5443,2094
5444,2966
5445,659
5446,1732
5446,1732
5446,2062
5446,3235
5446,3235
5446,3156
5446,3156
5446,905
5447,3486
5447,3486
5447,3486
5447,1499
5447,2054
5447,2054
5448,1563
5448,1563
5448,2780
5448,2780
5448,2780
5449,2918
5450,708
5450,1763
5450,1763
5450,1763
5451,2673
5451,2673
5452,2936
5453,851
5453,851
5453,3966
5454,3145
5454,3145
5454,3145
5454,727
5454,410
5454,410
5454,369
5454,369
5454,410
5454,410
5455,3942
5455,3942
5455,3942
5455,2103
5455,2103
5455,1891
5455,1891
5455,2119
5455,1925
5456,17
5456,280
5456,758
5456,758
5456,758
5456,788
5456,788
5456,788
5457,3409
5457,3409
5457,3409
5458,1713
5458,3616
5459,1896
5459,2529
5459,2529
5459,2529
5459,1082
5459,1082
5459,1082
5459,956
5460,2141
5460,2141
5460,2079
5460,2079
5461,1297
5461,2630
5461,2630
5461,2630
5461,3662
5461,752
5461,752
5462,552
5462,552
5462,1279
5462,1279
5463,1719
5463,1719
5463,1719
5464,87
5464,87
5464,87
5464,2036
5464,2036
5464,2036
5465,404
5465,919
5465,919
5465,919
5465,2044
5465,2786
5466,75
5466,75
5467,1308
5467,2619
5467,2619
5467,2619
5468,3438
5468,3438
5468,3438
5468,1365
5468,1365
5468,1726
5468,1726
5468,1726
5468,862
5468,862
5469,2944
5469,2944
5469,2944
5470,995
5470,1165
5471,2161
5471,489
5471,489
5471,489
5471,1824
5471,1631
5471,1585
5471,1585
5471,1585
5472,673
5472,673
5472,2178
5472,2178
5473,2800
5473,2800
5473,680
5473,693
5473,693
5473,2075
5473,2075
5473,2075
5473,2592
5474,3430
5474,3430
5474,3047
5474,3047
5474,3488
5474,61
5475,732
5475,732
5476,1998
5476,1998
5476,2583
5476,3398
5476,3398
5476,3398
5476,1422
5476,1422
5476,2010
5476,2010
5476,2010
5477,911
5477,2970
5478,126
5478,126
5479,2060
5479,2060
5479,2859
5479,2859
5479,2266
5479,2266
5480,1504
5480,1505
5480,1505
5481,1631
5481,1631
5482,234
5482,234
5482,3415
5482,3415
5482,3468
5482,3468
5482,3468
5482,3942
5482,3942
5482,2769
5482,2769
5482,2769
5483,3783
5483,3783
5483,3783
5484,2069
5484,2069
5484,2069
5484,1421
5484,1421
5484,1421
5485,2511
5485,2511
5486,2116
5486,2116
5486,2116
5487,3985
5487,3985
5488,3901
5488,3828
5488,3828
5489,1965
5489,1546
5489,1546
5489,401
5489,401
5489,401
5489,1353
5489,1353
5489,1353
5490,1838
5490,1838
5490,1838
5490,996
5490,996
5490,996
5490,2345
5490,2345
5491,1314
5491,2204
5491,2204
5491,2204
5492,455
5492,455
5492,268
5493,2593
5493,483
5493,2897
5493,2897
5494,318
5494,1792
5495,3019
5495,3019
5495,3019
5495,233
5495,233
5496,1150
5496,1150
5496,1150
5496,3818
5496,3818
5496,3082
5496,2553
5496,3382
5496,3382
5497,3581
5497,2070
5497,2070
5497,770
5498,3496
5498,3496
5498,2843
5498,2843
5498,3033
5498,3033
5498,3582
5498,3582
5498,3582
5498,1251
5499,1626
5499,1626
5499,652
5499,652
5499,652
5500,244
5501,2499
5501,2499
5501,2121
5501,2121
5502,2595
5502,2595
5502,767
5502,767
5502,3057
5502,592
5502,592
5502,3089
5502,3089
5502,3089
5503,2309
5503,2309
5503,3586
5503,3098
5503,3098
5503,1609
5503,3974
5503,3974
5503,3974
5504,3288
5504,3288
5505,2713
5505,2713
5505,2110
5505,2110
5505,3281
5505,3281
5506,3129
5506,3129
5506,3129
5506,937
5506,1615
5506,3597
5506,3597
5506,1898
5506,1898
5506,1898
5507,147
5507,147
5507,147
5507,2674
5507,2674
5508,1498
5508,1498
5508,1498
5508,3768
5508,3768
5508,223
5508,223
5508,1732
5508,1732
5508,1636
5508,1636
5508,1636
5509,3412
5509,3412
5509,3412
5509,906
5509,906
5509,906
5510,2554
5510,2554
5510,2554
5510,956
5511,2803
5511,2803
5511,2803
5511,1425
5511,160
5511,160
5511,160
5511,2841
5512,327
5512,327
5512,327
5512,931
5512,1279
5512,1279
5512,1279
5512,328
5513,1936
5513,1936
5513,1664
5513,3482
5513,2752
5513,2752
5514,868
5514,868
5514,2024
5514,922
5514,922
5514,2658
5514,2658
5514,2658
5514,855
5515,3904
5515,3904
5515,3904
5515,312
5516,2108
5516,2108
5516,2108
5516,1435
5516,190
5516,3208
5516,3208
5517,4011
5517,4011
5517,4011
5517,1270
5517,1270
5517,1270
5517,1611
5517,415
5518,3572
5518,3572
5518,3572
5518,1752
5518,1752
5518,3609
5518,3609
5519,3022
5519,3022
5519,3022
5520,1323
5520,259
5520,259
5520,2197
5520,1995
5520,1995
5520,1355
5520,1355
5520,1355
5521,2938
5522,1163
5522,1163
5522,1163
5522,3084
5522,2049
5522,2049
5522,2049
5522,2231
5522,2231
5523,1196
5523,1196
5523,193
5523,193
5524,2764
5524,3494
5524,3494
5524,3494
5524,334
5524,334
5524,334
5525,390
5525,390
5525,390
5526,3456
5526,3456
5526,3456
5527,608
5527,608
5527,608
5527,3874
5527,3874
5527,3874
5528,1424
5528,1424
5528,1424
5528,568
5529,1643
5529,1643
5529,1643
5529,2856
5529,2856
5529,3699
5529,3699
5529,3699
5529,2363
5529,3008
5530,3978
5530,3978
5530,41
5530,1806
5530,1806
5530,3401
5530,3401
5530,1639
5530,1639
5530,1639
5531,3977
5531,175
5531,1100
5531,1100
5531,55
5532,1371
5532,313
5532,313
5532,1323
5532,2415
5532,2415
5532,1268
5533,3079
5533,3079
5533,3028
5533,3407
5533,3535
5533,3535
5533,3535
5533,958
5534,1875
5534,149
5534,2051
5534,2811
5534,2811
5534,2811
5535,3037
5535,2274
5535,894
5535,894
5535,2613
5535,2613
5536,685
5536,685
5536,685
5536,638
5536,638
5536,190
5536,190
5537,3493
5537,3493
5537,2353
5538,1515
5538,913
5538,913
5538,913
5538,1133
5538,2215
5538,1746
5539,1003
5539,1003
5539,2673
5539,2673
5539,2673
5540,3079
5540,3079
5540,1115
5540,501
5540,501
5540,501
5540,344
5540,344
5541,1383
5541,1383
5541,1383
5541,4013
5541,4013
5541,415
5541,1293
5541,1293
5541,2328
5542,2661
5542,2661
5542,2661
5542,2998
5542,1010
5542,1010
5542,1010
5542,2455
5542,1686
5543,1808
5543,1808
5543,1205
5543,1205
5543,3289
5543,3289
5543,3289
5543,3869
5543,3869
5544,3186
5544,3186
5544,2434
5544,2434
5544,105
5544,105
5544,105
5545,455
5545,455
5545,455
5545,1066
5545,1066
5545,1066
5546,2424
5546,2424
5547,2245
5548,77
5548,77
5548,77
5548,3506
5548,3506
5549,3332
5549,3332
5549,3332
5549,551
5549,3119
5549,971
5549,971
5549,3375
5550,3121
5550,3121
5550,3121
5551,2091
5551,1561
5551,1561
5551,1561
5551,919
5551,1171
5551,1171
5551,1171
5551,1525
5551,1525
5552,3594
5552,684
5552,684
5552,684
5552,456
5552,456
5553,3875
5553,2519
5553,2896
5553,2896
5553,2896
5553,3001
5553,3001
5553,3001
5554,1201
5554,1201
5554,1201
5554,2889
5554,3470
5554,747
5554,747
5555,3892
5555,100
5555,100
5555,3627
5555,3627
5556,2115
5556,2115
5556,2115
5557,1214
5557,1214
5557,99
5557,2108
5557,2108
5557,1933
5557,1933
5557,12
5557,12
5558,2059
5558,2059
5558,2059
5558,3450
5558,3450
5558,2864
5558,2864
5558,2864
5558,349
5558,349
5558,1585
5558,1585
5559,423
5559,423
5559,423
5559,175
5559,175
5559,175
5559,3117
5559,3117
5559,3139
5559,3139
5559,3139
5559,1177
5559,1177
5559,1177
5560,942
5560,942
5560,3517
5560,565
5560,565
5560,565
5560,2450
5560,2450
5560,2450
5561,3275
5561,3275
5561,3275
5561,110
5561,3611
5561,3611
5561,3611
5561,568
5561,568
5562,3316
5562,3316
5562,3316
5562,2945
5562,2945
5562,2769
5562,2332
5562,2332
5562,2332
5562,596
5562,596
5563,508
5563,1162
5563,1594
5563,2519
5563,2519
5563,2519
5564,3195
5564,3195
5565,3183
5565,3183
5565,3183
5565,3844
5565,3844
5565,1796
5565,2188
5565,2188
5565,2188
5566,3054
5566,798
5566,798
5566,798
5567,1617
5567,2020
5567,2020
5567,2020
5567,3317
5567,3317
5567,3317
5567,3365
5567,3365
5568,2080
5569,2978
5569,2956
5569,2956
5569,2956
5569,974
5569,974
5569,7
5569,7
5570,2962
5570,2962
5570,2962
5570,1330
5570,1330
5570,1330
5570,1185
5570,1185
5570,1185
5570,3685
5570,3685
5570,3685
5570,1933
5570,1933
5571,1199
5571,809
5571,1614
5571,924
5571,2536
5571,2536
5572,2440
5572,3361
5572,3361
5572,3361
5573,3287
5573,3287
5573,3775
5573,3775
5573,3775
5573,2374
5574,2536
5574,3370
5575,3815
5575,3815
5575,1487
5575,1487
5575,2462
5575,1083
5575,1083
5575,1083
5576,36
5576,984
5576,984
5576,984
5577,1171
5577,1171
5577,792
5577,2601
5577,3017
5578,3239
5578,3239
5578,3239
5578,86
5578,86
5578,86
5578,2767
5578,2384
5578,1127
5578,1127
5578,1127
5579,3980
5579,3980
5579,1770
5579,127
5579,127
5579,127
5579,3490
5579,3490
5580,466
5580,2128
5580,2128
5580,2128
5580,70
5580,70
5580,70
5580,1316
5581,1096
5581,3317
5581,3317
5582,3624
5582,3624
5582,3624
5582,2576
5582,2576
5583,3285
5584,3192
5584,3192
5584,3192
5584,2012
5584,719
5584,1329
5584,1329
5585,2354
5585,3409
5586,2522
5586,2522
5586,2522
5586,2003
5586,2003
5586,1997
5586,1997
5586,3359
5587,1580
5587,1192
5587,1192
5587,1192
5587,75
5587,75
5587,75
5588,2306
5588,1843
5589,1491
5589,3130
5589,3130
5589,3130
5589,785
5590,3625
5590,3625
5590,3625
5590,235
5590,235
5590,1267
5590,2698
5591,2959
5591,2959
5591,1400
5591,1400
5591,2737
5591,2737
5592,1202
5592,1202
5592,1186
5592,1186
5592,1186
5592,222
5592,222
5592,222
5592,3492
5593,3770
5593,3658
5593,1658
5593,1658
5593,1658
5593,3715
5593,3715
5593,3715
5594,3657
5594,3639
5594,3639
5594,3757
5594,3757
5594,84
5594,84
5595,1306
5595,3499
5595,3499
5595,3217
5595,3217
5595,1356
5595,1356
5596,2357
5596,2357
5596,2357
5596,3229
5596,3229
5596,3229
5596,1904
5596,1904
5596,1904
5596,978
5596,978
5597,539
5597,539
5597,539
5597,2992
5597,2992
5597,2992
5598,3943
5598,3943
5598,3943
5598,1102
5598,1102
5598,1102
5598,3496
5598,3496
5598,3995
5598,3995
5599,1248
5599,1248
5599,1248
5599,3968
5599,2994
5599,2994
